3.059410465478235253e+00,6.087144517374634134e+00,-6.570873533186770032e+00,1.661377748276429145e-01,1.236563047447020836e+00,-4.001935295547874638e+00,-2.178956906791329828e+01,-6.448260098861074319e+00,-4.791311081084256784e+01,-1.138040383818487378e+01,-4.010765681417821327e+01,-1.788743207800654211e+00,-3.554853563571504793e+01,-8.994141613667071766e+00,-1.558447729563642703e+01,-1.168066297826385735e+01
3.320532510698154471e+00,6.236018322054354357e+00,-5.824968196662949182e+00,3.323399176434094215e-01,1.902028291541402627e+00,-4.186632703784324505e+00,-2.118275965959791307e+01,-5.819734427421104250e+00,-4.737278145685481689e+01,-1.119805088828021233e+01,-3.956102460393267961e+01,-1.787730114048459829e+00,-3.506932305722153842e+01,-9.178522528549059700e+00,-1.524300983922311303e+01,-1.109331405343982624e+01
3.599237585665997941e+00,6.406045360882220763e+00,-5.088097475424962823e+00,5.079559596467149163e-01,2.653583198998137327e+00,-4.366019630919991457e+00,-2.040022059225580620e+01,-5.070514062899959207e+00,-4.646275746072583246e+01,-1.096025058741406433e+01,-3.860219074778325421e+01,-1.777600330269774709e+00,-3.449031477700472692e+01,-9.220734352072524231e+00,-1.486201001175279046e+01,-1.057336608494696684e+01
3.900301254071872670e+00,6.596578566766659435e+00,-4.365060969378552258e+00,6.951036714434239983e-01,3.464855371363499081e+00,-4.524159817953181673e+00,-1.949138530918268941e+01,-4.227073324761652096e+00,-4.522441954181658019e+01,-1.067595666729024728e+01,-3.728487478472559502e+01,-1.761366974685646625e+00,-3.382563263016579924e+01,-9.120168876633346855e+00,-1.445542134312522187e+01,-1.012572744294616101e+01
4.225830744763842794e+00,6.804283983054716600e+00,-3.660778770790461323e+00,8.935332189582561035e-01,4.305815746935063970e+00,-4.647053784105418472e+00,-1.851104083107398424e+01,-3.320770718646517849e+00,-4.371568937712208225e+01,-1.035797259365354961e+01,-3.567700347252093707e+01,-1.741848923772520763e+00,-3.309276645239788195e+01,-8.886027786019145225e+00,-1.404050962923447088e+01,-9.748033480156362174e+00
4.574723788810305614e+00,7.023086437894436429e+00,-2.980641927095147636e+00,1.100676831802148481e+00,5.144087249012100571e+00,-4.723497894029282662e+00,-1.751734943695644020e+01,-2.386477222679991073e+00,-4.200909961552977734e+01,-1.002186092705568932e+01,-3.385900482354315955e+01,-1.721108599588811128e+00,-3.231188468982659856e+01,-8.536746068624932349e+00,-1.363731986971303023e+01,-9.431268237768517082e+00
4.942617107112291741e+00,7.244397467463015161e+00,-2.330600413152417616e+00,1.311804411086773925e+00,5.946939684327869458e+00,-4.745504881112659668e+00,-1.656672841874823732e+01,-1.460397482641950795e+00,-4.018576682643717390e+01,-9.684895886916658370e+00,-3.191680021221672803e+01,-1.700416655595394566e+00,-3.150433709900665136e+01,-8.098620051007557663e+00,-1.326721811825173702e+01,-9.161197547245354400e+00
5.321733953065129086e+00,7.457427883220786313e+00,-1.717719969743173536e+00,1.520098601155183360e+00,6.682646537880925663e+00,-4.709120843507855980e+00,-1.571252182272276698e+01,-5.789951037036455972e-01,-3.833273891353994856e+01,-9.365412654144256166e+00,-2.993984667153477730e+01,-1.680389728342265965e+00,-3.069263157385581309e+01,-7.604204706209909403e+00,-1.295226248458704177e+01,-8.920445815318419847e+00
5.701199323488230775e+00,7.649730303226720096e+00,-1.150193595735700569e+00,1.717134400862105892e+00,7.322156451912722019e+00,-4.614531937002464446e+00,-1.500135537594470492e+01,2.230321623859481406e-01,-3.653726979686436493e+01,-9.081405513196962431e+00,-2.801556952561096381e+01,-1.660942415049155851e+00,-2.989916326907867727e+01,-7.089880061259587585e+00,-1.271370736637906518e+01,-8.690553591896971852e+00
6.067764742147041090e+00,7.808055602188756161e+00,-6.370129896919873858e-01,1.893779433441369786e+00,7.840896043773227575e+00,-4.465726756165819822e+00,-1.446970245188333593e+01,9.149645638475094600e-01,-3.488091838922260735e+01,-8.848943513084469359e+00,-2.622386038943737319e+01,-1.641078435410272984e+00,-2.914475729206616705e+01,-6.593150622377780046e+00,-1.257040357051228163e+01,-8.453810878287278285e+00
