5.123601989525104372e+00,3.680115352094951664e+00,-7.451326715742180085e+00,-7.130581755860252002e+00,-1.437485619514478685e+01,5.275715736487827101e+00,5.615248974790056025e+00,-1.814525868475130466e+01,-3.586377073034638840e+01,-3.440737613899102598e+00,-2.223314528291147951e+00,-6.970163759281891913e+00,-1.280863922765553475e+01,1.730569374106976976e+00,-1.234598754073404692e+01,-2.044113356101622259e+00
4.731557958419792875e+00,3.524201838668810538e+00,-7.149988246578161011e+00,-6.909888863601345577e+00,-1.433711814432343878e+01,4.857818486509001055e+00,7.106668976899012335e+00,-1.797945482712523102e+01,-3.579602254530049521e+01,-3.825370951385942853e+00,-2.041690138018584122e+00,-6.865524569696532353e+00,-1.327324372256342855e+01,1.334222091843422664e+00,-1.255572962076431942e+01,-2.566876138270799856e+00
4.300994219582484845e+00,3.321172699656016025e+00,-7.149445501687582194e+00,-6.893852602227395820e+00,-1.437217292942880498e+01,4.360148738051301542e+00,8.204825744230872075e+00,-1.789847233667303783e+01,-3.583535274853369401e+01,-4.297758858612459321e+00,-2.055200531166974542e+00,-6.911230995943185462e+00,-1.381087889014971815e+01,8.941042355099018124e-01,-1.288091570479358339e+01,-3.221384821234632767e+00
3.843045619920149925e+00,3.079153931146811018e+00,-7.454205345794932214e+00,-7.085652521211713406e+00,-1.449009934712919723e+01,3.808224807968906500e+00,8.862795759485825542e+00,-1.790951725842388598e+01,-3.599200068855929402e+01,-4.839116346189126006e+00,-2.263245594240963499e+00,-7.108749197922040963e+00,-1.440558698860785469e+01,4.323380283204074637e-01,-1.331058312431867208e+01,-3.993692892972083186e+00
3.370046558721908170e+00,2.807114065392282587e+00,-8.062613313971304763e+00,-7.485277757222881689e+00,-1.470145168942796232e+01,3.228792545777896983e+00,9.043998191492320871e+00,-1.802032890949534050e+01,-3.627508047437300576e+01,-5.430418135621735587e+00,-2.664017288557991137e+00,-7.458366020498017335e+00,-1.504162179682194633e+01,-3.050166589646163828e-02,-1.383358281964476433e+01,-4.868018107167245923e+00
2.897338433150824955e+00,2.516391605948189891e+00,-8.950522642922738470e+00,-8.076079047373355024e+00,-1.500654698665447206e+01,2.651043514081788288e+00,8.743991531324741828e+00,-1.823222404987111034e+01,-3.668093186718576248e+01,-6.045805134375758172e+00,-3.238180526776975654e+00,-7.946610625530031058e+00,-1.569593327445346986e+01,-4.714846909620518112e-01,-1.442975121329580546e+01,-5.818857935591682740e+00
2.440065126428298203e+00,2.218293760841680839e+00,-1.008747126036011466e+01,-8.838142564011178592e+00,-1.540466611066972646e+01,2.101689767095891170e+00,7.973287634286837289e+00,-1.854623712192325868e+01,-3.720388596476314547e+01,-6.661920765621948348e+00,-3.965059823790010540e+00,-8.558649635520072962e+00,-1.634708391024836871e+01,-8.719776975994597557e-01,-1.507990670201440864e+01,-6.820175133341254359e+00
2.014504390713260928e+00,1.925253176836326130e+00,-1.142402414842013414e+01,-9.737397072840600742e+00,-1.588497892107636211e+01,1.606403026437092763e+00,6.773707162237808888e+00,-1.895682091401751279e+01,-3.782651154532425153e+01,-7.251925871737460838e+00,-4.809280672458154271e+00,-9.267737092738599358e+00,-1.696874972817476745e+01,-1.213722357304189092e+00,-1.575836933135998663e+01,-7.838813354271337630e+00
1.635228726790542098e+00,1.648688625118160944e+00,-1.290623789490278917e+01,-1.073732468923681083e+01,-1.643449256169196815e+01,1.185757354701716615e+00,5.202444580535320995e+00,-1.945694398150699200e+01,-3.852901345812415457e+01,-7.793223539828109558e+00,-5.734653792877102418e+00,-1.004588998864900873e+01,-1.753722975247503157e+01,-1.484145435778386091e+00,-1.644134303090739380e+01,-8.842459720122596067e+00
1.316066785239933701e+00,1.399879211013028257e+00,-1.446628931607060764e+01,-1.179071585347159434e+01,-1.703106914327491950e+01,8.563888333464388936e-01,3.343472580528214166e+00,-2.003311536608637056e+01,-3.928188089192791210e+01,-8.262807964841439201e+00,-6.693882679466097940e+00,-1.085586167406342462e+01,-1.802637545621633208e+01,-1.673021385925024695e+00,-1.710089901306994875e+01,-9.794702320440302756e+00
1.067027812280699095e+00,1.187586961575367361e+00,-1.603986884711447303e+01,-1.285368052479379131e+01,-1.765327314840301653e+01,6.272376524209986037e-01,1.286659548913341666e+00,-2.067170943508223857e+01,-4.005729347399740448e+01,-8.645658724883386270e+00,-7.645102384221621250e+00,-1.166393752456766109e+01,-1.841622050143935851e+01,-1.777957976170210674e+00,-1.771467047887301760e+01,-1.066430764826344557e+01
8.956095512133397385e-01,1.019120858637076354e+00,-1.755787851302745040e+01,-1.387786483570503293e+01,-1.827363818958742314e+01,5.021494593755027047e-01,-8.638486640282145856e-01,-2.135385145102933535e+01,-4.082198716231094693e+01,-8.928769537221050712e+00,-8.542020516112170725e+00,-1.243203999779741409e+01,-1.868734062605557611e+01,-1.799671228598221706e+00,-1.825950114660272305e+01,-1.141998244781340333e+01
