3.452630203166350054e+00,3.233185813261163943e+00,-1.814727246056182963e+00,3.067584940762027479e+00,-4.780939710514267027e+00,9.805307527062385731e-01,-1.054879984884360411e-01,-1.516519146118954220e+00,-1.827399351294714869e+00,2.286754609246141268e+00,-6.372754500138313460e-01,1.886338482149908735e+00,-5.426848626687931443e+00,-1.022128556629578000e+01,-2.252465937023651499e+00,-6.035908662651809031e+00
3.908687441012231201e+00,3.547061738674513798e+00,-1.497541755110949335e+00,3.407004353672912433e+00,-4.708357580406831389e+00,1.458063330677584091e+00,4.141825848961424583e-01,-1.801635503087488654e+00,-1.683371022643687986e+00,2.630507103198569396e+00,-4.301089621334117652e-01,1.982265713864323597e+00,-5.522282911699985419e+00,-1.058846259333752471e+01,-2.350295820489415100e+00,-6.395193136006897205e+00
4.393667122962789051e+00,3.876829994439075389e+00,-1.113065465491279937e+00,3.759633038713732667e+00,-4.636180480759033884e+00,1.956787044592576130e+00,9.102680978836499293e-01,-2.070338045060659216e+00,-1.531102754580579095e+00,2.986442787257294285e+00,-2.539841199388215287e-01,1.999586942072308915e+00,-5.669521463693007135e+00,-1.093935628312840791e+01,-2.441268120859784396e+00,-6.770477954694447575e+00
4.888559844617196504e+00,4.212433213081350658e+00,-6.756464128469037433e-01,4.111880160652257921e+00,-4.565344197667647208e+00,2.466503662369726513e+00,1.369403371130434977e+00,-2.316073482670715222e+00,-1.376283887062854205e+00,3.340486492269236773e+00,-1.194193457924122015e-01,1.934068179475223914e+00,-5.867435223711201964e+00,-1.126131411696195350e+01,-2.515925424117670950e+00,-7.151687575402121411e+00
5.372801482753875923e+00,4.542954015577623572e+00,-2.028062355870536848e-01,4.449135068027358919e+00,-4.497738909623639536e+00,2.976801182913952459e+00,1.778531727925584782e+00,-2.534508316527813054e+00,-1.226495906673668035e+00,3.676581707780061770e+00,-3.753203052814413354e-02,1.782762568544760562e+00,-6.113738502735622582e+00,-1.154352124062344132e+01,-2.568024863615159248e+00,-7.529688090750972229e+00
5.825342594671763408e+00,4.857175913013593416e+00,2.856859488204781528e-01,4.756479193608253553e+00,-4.436202329134660616e+00,3.477392372514378494e+00,2.125393328347730648e+00,-2.723851322746042580e+00,-1.090916706920118884e+00,3.977497809098542447e+00,-1.940709014849772984e-02,1.544203134423097978e+00,-6.405207437571030837e+00,-1.177753028441784977e+01,-2.595008483256703080e+00,-7.896753294921627031e+00
6.225919768786661201e+00,5.144240529957833097e+00,7.690173494186987035e-01,5.019565218514050464e+00,-4.384266842164232791e+00,3.958571868397559257e+00,2.399199949775012719e+00,-2.884864912099314616e+00,-9.797963974483003824e-01,4.225886674402883791e+00,-7.527070618954567749e-02,1.218671550396948966e+00,-6.737816751274701588e+00,-1.195767710469428025e+01,-2.598127968910127095e+00,-8.246844862646089069e+00
6.556233214082139327e+00,5.394269419569965862e+00,1.226459059241747696e+00,5.225392872531948285e+00,-4.345945348580261935e+00,4.411505066394766139e+00,2.591256653987418446e+00,-3.020834712876323991e+00,-9.039221647484909639e-01,4.405377979444662806e+00,-2.137871443278278605e-01,8.084120708788420373e-01,-7.107137043233157314e+00,-1.208165288163266382e+01,-2.582433320426282819e+00,-8.575977733917959256e+00
6.801157477474196966e+00,5.598957800889533765e+00,1.638698342939272301e+00,5.363186258943297702e+00,-4.325269943299091757e+00,4.828750680066299594e+00,2.695603470011859848e+00,-3.137255047921483797e+00,-8.738514674617707811e-01,4.501751978191951942e+00,-4.412119782525785183e-01,3.177914022779289027e-01,-7.508563036961168891e+00,-1.215065493342000913e+01,-2.556273544428893985e+00,-8.882240074866896151e+00
6.949741532380645737e+00,5.752080091956791819e+00,1.988993922603551567e+00,5.425087241351344680e+00,-4.325921157718765286e+00,5.204510779558405353e+00,2.709375965166217703e+00,-3.241500326049364666e+00,-8.991935315919148408e-01,4.503901800722577065e+00,-7.607335614151438108e-01,-2.466231397555658234e-01,-7.937597070890364037e+00,-1.216931910189804356e+01,-2.530728114766537473e+00,-9.165776390878173530e+00
6.996073235889907593e+00,5.849879311855360697e+00,2.264207527261724806e+00,5.406803629619288287e+00,-4.350760974803613124e+00,5.534856527453860586e+00,2.633241409743401373e+00,-3.342293090551269774e+00,-9.878244216650395870e-01,4.404799894696640905e+00,-1.171902300104391337e+00,-8.760460388029702727e-01,-8.390190827969874476e+00,-1.214563759769112927e+01,-2.518743610267602406e+00,-9.428663409624919112e+00
6.939811409981039958e+00,5.891339366723188142e+00,2.455602534139480930e+00,5.308065405474803100e+00,-4.401436114902215202e+00,5.817951949699430081e+00,2.471525583642287138e+00,-3.449109172753647812e+00,-1.145200637812057387e+00,4.202131819277711067e+00,-1.670269070429476699e+00,-1.559638938829784216e+00,-8.862998198850963405e+00,-1.209054363338375992e+01,-2.534183556189083752e+00,-9.674624630992994412e+00
6.786488560608251674e+00,5.878298454703550391e+00,2.559507286303169593e+00,5.132900019143289860e+00,-4.477919323589158118e+00,6.054198709407948797e+00,2.232261699486743023e+00,-3.571467356549514083e+00,-1.373680165828400135e+00,3.898809218069632543e+00,-2.247181874206702012e+00,-2.284655753173006509e+00,-9.353549439784949016e+00,-1.201718135492555817e+01,-2.590682337928643442e+00,-9.908540007068818767e+00
6.547354879229163593e+00,5.815376364243269869e+00,2.577461467392713423e+00,4.889585744980745829e+00,-4.578329860693001407e+00,6.246083577730165537e+00,1.926833418380521135e+00,-3.718367284799237282e+00,-1.672155706899545180e+00,3.502963632837222896e+00,-2.889924870130709866e+00,-3.036899956985655180e+00,-9.860425892353273269e+00,-1.194010730692219191e+01,-2.700719215628251568e+00,-1.013604625033394058e+01
6.238872545608725062e+00,5.709677017136820965e+00,2.516057484466617922e+00,4.590344246390906768e+00,-4.698801388810990076e+00,6.398011268294556686e+00,1.569641272314771019e+00,-3.897615953052803395e+00,-2.035904247810538692e+00,3.027799879297416119e+00,-3.582117435301182873e+00,-3.801125731897947890e+00,-1.038340105832645577e+01,-1.187477276617019939e+01,-2.874698466098529082e+00,-1.036319569765822557e+01
5.881959754736818979e+00,5.570467396125328818e+00,2.386560386060001981e+00,4.250851221511784850e+00,-4.833469726893421914e+00,6.516044092779502250e+00,1.177483690720851683e+00,-4.115271322023446032e+00,-2.456537702545865010e+00,2.491054882187142105e+00,-4.304255500336280349e+00,-4.561566559101374096e+00,-1.092336748561417537e+01,-1.183654274783832960e+01,-3.120135961414014503e+00,-1.059591516440198333e+01
5.500857734393044041e+00,5.408624837381600159e+00,2.204097966897527350e+00,3.889464718037486612e+00,-4.974676579683817046e+00,6.607512148638932103e+00,7.688296851264579956e-01,-4.375213661729863368e+00,-2.922312794114182211e+00,1.914239964393464000e+00,-5.034595012962073568e+00,-5.302547544844648186e+00,-1.148228637376773698e+01,-1.184004962931172145e+01,-3.441047995902099643e+00,-1.083968006569665832e+01
5.121710785097810970e+00,5.235971431153039646e+00,1.986552522067676740e+00,3.526181300418762987e+00,-5.113394043269456901e+00,6.680443729852448165e+00,3.628487684419985371e-01,-4.678850041284864147e+00,-3.418730890872202721e+00,1.321450549959584109e+00,-5.750231720178922146e+00,-6.009163360308638957e+00,-1.206302723240179731e+01,-1.189859122585577644e+01,-3.837719075483104980e+00,-1.109922029233417362e+01
4.771096628640792758e+00,5.064652959123972842e+00,1.753390346837179425e+00,3.181561920895088491e+00,-5.239651431282458915e+00,6.743143234860551338e+00,-2.136860663878170641e-02,-5.024896138822447789e+00,-3.929269822429310999e+00,7.382345656324185157e-01,-6.428208559976698488e+00,-6.667824335459765273e+00,-1.266910072792364517e+01,-1.202377373574740460e+01,-4.306570525431958174e+00,-1.137831217745097057e+01
4.474543039417762103e+00,4.906458183088117764e+00,1.524423378616413638e+00,2.875650072384781986e+00,-5.343070100671927669e+00,6.803703156292893794e+00,-3.658505793141211271e-01,-5.409305627008698991e+00,-4.436137940943525315e+00,1.902069836496971256e-01,-7.046648283127209034e+00,-7.266857248625179899e+00,-1.330414126155775456e+01,-1.222464233739555439e+01,-4.840249675423148545e+00,-1.167940534121232155e+01
4.254931339712125116e+00,4.772134205411726171e+00,1.318402162507575026e+00,2.626748590362158797e+00,-5.413588165816250353e+00,6.869406997908130919e+00,-6.546542318748418410e-01,-5.825468271851232060e+00,-4.921328692826310025e+00,-2.983300074317032369e-01,-7.585944978177350251e+00,-7.797030092141734592e+00,-1.397156283155454304e+01,-1.250753909456816437e+01,-5.428062259541574619e+00,-1.200363566234715051e+01
